,artist,title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
17629,HOMESHAKE,Let Me Carve Your Way,0.404,0.978,1.0,-1.815,1.0,0.334,0.0104,0.973,0.591,0.123,150.007,339200.0,4.0
17630,The Flaming Lips,Requiem,0.164,0.585,4.0,-5.336,1.0,0.0488,0.00366,0.926,0.348,0.0791,108.571,432000.0,4.0
17631,No Vacation,Alone Infection,0.0927,0.808,1.0,-3.069,0.0,0.0782,0.000171,0.871,0.305,0.123,88.375,277333.0,4.0
17632,Macaulay Vulcan,Ship in a Bottle,0.16,0.996,1.0,-0.574,1.0,0.442,7.75e-05,0.317,0.591,0.037,150.035,251350.0,4.0
17633,Anamanaguchi,Sophie,0.302,0.978,0.0,-2.55,0.0,0.0828,7.03e-05,0.918,0.204,0.195,160.045,264000.0,4.0
17634,Beach Bunny,Milk - 2021 Remaster,0.166,0.935,2.0,-4.312,1.0,0.246,0.00123,0.683,0.585,0.081,159.04,432000.0,4.0
17635,Girlfriends,"hello, my friend the 5am sun",0.266,0.995,0.0,-3.651,1.0,0.202,4.04e-06,0.827,0.318,0.0669,169.984,282353.0,4.0
17636,Jose Suicidio,Sunsetz,0.0606,0.827,10.0,-5.301,1.0,0.0757,0.00753,0.746,0.314,0.246,198.897,439200.0,5.0
17637,Jose Suicidio,Ghostride,0.195,0.902,1.0,-5.354,0.0,0.0851,0.000873,0.871,0.151,0.0381,128.007,1020614.0,4.0
17638,AISHA,Grand New Spin,0.372,0.255,7.0,-6.834,1.0,0.0344,0.436,0.0,0.33,0.254,114.402,161613.0,1.0
17639,NAOKI,No Wonder I,0.573,0.601,1.0,-7.539,1.0,0.0367,0.17,0.0,0.0688,0.336,155.915,225053.0,4.0
17640,NAOKI,She Needs Him,0.655,0.78,7.0,-5.622,0.0,0.0486,0.174,0.0,0.332,0.659,116.027,174170.0,4.0
17641,NAOKI,If I Could Find You (Eternity),0.684,0.648,8.0,-6.971,1.0,0.0271,0.0187,0.0363,0.131,0.446,119.019,234093.0,4.0
17642,fin,Nothing Lasts,0.588,0.32,11.0,-10.338,0.0,0.0288,0.808,0.00379,0.105,0.478,64.627,144927.0,4.0
17643,The Altogether,Sober to Death,0.468,0.523,6.0,-7.723,1.0,0.025,0.384,0.752,0.275,0.605,88.475,224551.0,4.0
17644,Sweet Trip,Southern Nights,0.644,0.672,9.0,-5.438,0.0,0.0246,0.00562,0.000644,0.107,0.412,89.868,145667.0,4.0
17645,Oscar Lang,I Say a Little Prayer,0.551,0.779,1.0,-8.395,0.0,0.0532,0.413,0.000834,0.0624,0.549,104.689,143427.0,4.0
17646,Cigarettes After Sex,We'll Meet Again,0.229,0.456,3.0,-9.566,1.0,0.0354,0.127,0.162,0.097,0.271,199.935,278413.0,3.0
17647,Crumb,The Red Strings Club,0.85,0.468,2.0,-9.09,0.0,0.039,0.547,0.0667,0.106,0.76,106.974,160907.0,4.0
17648,Gold Celeste,OUTTA MY MIND,0.637,0.164,5.0,-16.608,1.0,0.0319,0.974,0.148,0.359,0.37,109.945,115375.0,4.0
17649,LAKE,Dramamine,0.734,0.864,2.0,-6.119,1.0,0.303,0.022,9.85e-06,0.246,0.47,105.932,231493.0,4.0
17650,Her's,Nowhere Near,0.429,0.238,1.0,-12.229,0.0,0.0305,0.304,3.06e-06,0.172,0.375,79.828,170667.0,4.0
17651,The Holydrug Couple,1987,0.669,0.633,2.0,-11.903,0.0,0.049,0.0137,0.0178,0.0979,0.862,90.626,245400.0,4.0
17652,Bedroom,Raincoat (feat. Chloe Ho),0.494,0.311,10.0,-10.546,1.0,0.0308,0.818,1.5e-05,0.15,0.409,76.039,147333.0,4.0
17653,Car Seat Headrest,dissociating,0.482,0.542,1.0,-10.928,0.0,0.0365,0.0211,1.29e-06,0.105,0.744,146.099,186986.0,4.0
17654,Glen Campbell,self destruction worldwide broadcast,0.617,0.84,4.0,-4.063,1.0,0.0512,0.36,8.85e-05,0.179,0.57,94.676,241840.0,4.0
17655,Aretha Franklin,all the joy in life was gone once you left,0.706,0.801,2.0,-5.646,1.0,0.0462,0.282,0.594,0.143,0.887,130.001,190154.0,4.0
17656,Vera Lynn,the last thing she sent me,0.652,0.917,6.0,-6.72,1.0,0.0548,0.0082,0.0,0.0509,0.459,132.975,239027.0,4.0
17657,fingerspit,light at the end of the tunnel,0.498,0.81,7.0,-4.065,1.0,0.0263,0.00392,0.00717,0.0635,0.594,79.935,189160.0,4.0
17658,Monsune,ultradespair,0.593,0.749,5.0,-5.67,1.0,0.0475,0.0113,0.106,0.314,0.649,164.959,309053.0,4.0
17659,Modest Mouse,borderline,0.315,0.0712,2.0,-21.295,1.0,0.036,0.993,0.911,0.0892,0.118,70.72,321154.0,4.0
17660,Yo La Tengo,whatever,0.25,0.00846,8.0,-24.348,1.0,0.0373,0.991,0.896,0.0853,0.0638,78.552,230284.0,1.0
17661,Phoneboy,blissful overdose,0.396,0.0477,9.0,-17.519,0.0,0.0395,0.994,0.943,0.121,0.0713,69.606,139333.0,4.0
17662,Kieron Lee,inertia status,0.351,0.235,10.0,-11.513,1.0,0.0323,0.852,0.0,0.0688,0.218,74.72,218893.0,4.0
17663,Sewerslvt,die alone,0.653,0.762,2.0,-5.042,1.0,0.0311,0.175,0.00113,0.174,0.838,106.951,246693.0,4.0
17664,Sewerslvt,"sick, twisted, demented",0.607,0.705,5.0,-6.929,0.0,0.0309,0.241,0.0,0.31,0.656,93.04,289333.0,4.0
17665,Sewerslvt,her,0.685,0.697,0.0,-5.53,1.0,0.0346,0.0246,2.18e-06,0.316,0.503,117.996,270012.0,4.0
17666,Sewerslvt,goodbye,0.593,0.829,2.0,-4.557,0.0,0.0442,0.343,5.52e-06,0.0511,0.728,156.83,241253.0,4.0
17667,Sewerslvt,As the World Caves In,0.558,0.739,8.0,-10.03,0.0,0.296,0.226,0.0114,0.419,0.534,160.018,231000.0,4.0
17668,Sewerslvt,Mushrooms,0.337,0.995,8.0,-1.916,0.0,0.106,3.8e-05,0.0588,0.413,0.376,219.01,210959.0,4.0
17669,Sewerslvt,String Theocracy,0.209,0.167,4.0,-16.94,1.0,0.0373,0.97,0.928,0.156,0.0357,80.843,217056.0,1.0
17670,Sewerslvt,Children of the City,0.533,0.569,5.0,-6.925,0.0,0.467,0.589,0.924,0.444,0.194,181.817,169533.0,4.0
17671,Sewerslvt,Gone Angels,0.445,0.543,0.0,-8.196,1.0,0.0272,0.000825,0.0137,0.202,0.102,99.963,278640.0,4.0
17672,Sewerslvt,Where Is It All Going?,0.286,0.292,3.0,-11.294,1.0,0.0362,0.514,0.0,0.0713,0.0635,131.58,183792.0,3.0
17673,Sewerslvt,Home,0.251,0.881,9.0,-1.574,0.0,0.0638,0.051,6.15e-05,0.0905,0.675,181.157,176519.0,4.0
17674,Sewerslvt,"Twist It, Shake It. Rock & Roll",0.152,0.399,4.0,-8.259,1.0,0.0602,0.938,0.87,0.2,0.0365,135.296,507141.0,5.0
17675,Sewerslvt,Is There a Place I Can Go,0.144,0.466,5.0,-6.715,1.0,0.0522,0.686,0.423,0.0764,0.0737,87.29,355474.0,4.0
17676,Sewerslvt,Chasing Pirates,0.233,0.746,6.0,-14.664,1.0,0.0659,0.99,0.998,0.176,0.444,69.625,163788.0,4.0
17677,Sarah Cothran,"Hello, World",0.21,0.895,11.0,-8.511,1.0,0.223,0.878,0.967,0.353,0.0342,67.99,498756.0,4.0
17678,Mili,Intergalactic - Remastered 2009,0.223,0.398,2.0,-10.061,1.0,0.0593,0.68,0.403,0.116,0.0869,132.964,470413.0,4.0
17679,Mili,Dandelion,0.0967,0.428,4.0,-6.887,1.0,0.126,0.914,0.918,0.097,0.0377,81.254,440163.0,3.0
17680,Mili,Love Is A Battlefield,0.894,0.653,1.0,-10.282,0.0,0.0406,0.543,0.0473,0.109,0.741,116.985,200185.0,4.0
17681,Mili,I Love You So - Acoustic,0.68,0.62,11.0,-8.956,1.0,0.0521,0.179,1.92e-06,0.0587,0.869,149.988,268400.0,4.0
17682,Chad VanGaalen,Jane!,0.519,0.666,8.0,-7.576,1.0,0.0318,0.0108,0.000623,0.0781,0.603,139.94,205714.0,4.0
17683,Vacations,Teenage Dirtbag,0.792,0.511,2.0,-6.876,1.0,0.0409,0.124,9.04e-05,0.14,0.111,113.983,168490.0,4.0
17684,Trudy and the Romance,Loretta,0.384,0.827,1.0,-5.573,1.0,0.0462,0.959,0.969,0.163,0.395,131.345,151687.0,4.0
17685,Trudy and the Romance,Believe,0.536,0.901,9.0,-7.211,1.0,0.0374,0.00145,0.0186,0.06,0.666,87.559,276880.0,4.0
17686,Norah Jones,Young,0.581,0.854,1.0,-8.485,0.0,0.0428,0.00197,0.0013,0.111,0.788,131.18,259840.0,4.0
17687,Louie Zong,The Adults Are Talking,0.596,0.842,6.0,-12.161,0.0,0.0443,0.495,0.842,0.0619,0.326,85.009,187801.0,4.0
17688,Beastie Boys,Fallen Down,0.507,0.391,0.0,-11.267,1.0,0.0336,0.884,0.958,0.246,0.0653,120.026,200500.0,4.0
17689,Imperial Drag,Panoramic Feelings (Piano Version),0.543,0.398,2.0,-9.686,1.0,0.0926,0.551,0.212,0.37,0.488,164.126,180931.0,4.0
17690,Pat Benatar,"Never Forgive Me, Never Forget Me",0.525,0.0183,10.0,-26.151,0.0,0.144,0.908,0.903,0.108,0.329,75.868,91800.0,3.0
17691,The Walters,Rainy Days And Mondays,0.232,0.757,5.0,-3.512,0.0,0.0599,0.0344,0.0579,0.146,0.268,123.982,344000.0,4.0
17692,The Long Faces,WINDY SUMMER,0.728,0.947,0.0,-4.517,1.0,0.0754,0.387,0.0,0.287,0.962,147.047,251429.0,4.0
17693,Wheatus,Sweet Love,0.719,0.431,10.0,-9.226,1.0,0.0357,0.834,0.739,0.145,0.378,112.004,267860.0,4.0
17694,Ginger Root,Dress Down,0.555,0.727,8.0,-6.264,1.0,0.0399,0.109,0.9,0.103,0.421,105.545,296016.0,4.0
17695,Cher,ふたりの夏物語 NEVER ENDING SUMMER,0.551,0.819,2.0,-4.489,1.0,0.0525,0.0103,0.0437,0.153,0.846,174.917,137760.0,4.0
17696,Vacations,Puddle of Nitrogen,0.403,0.576,5.0,-10.166,1.0,0.0379,0.293,0.322,0.143,0.166,74.983,411008.0,4.0
17697,The Strokes,Toromi Hearts 2,0.514,0.73,1.0,-5.934,1.0,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,200040.0,4.0
17698,GENTLE LOVE,The misty veil of May,0.662,0.156,0.0,-17.075,0.0,0.0346,0.983,0.94,0.104,0.427,136.939,127555.0,3.0
17699,LudoWic,Chill Rain,0.694,0.582,2.0,-8.33,1.0,0.069,9.13e-05,0.0151,0.187,0.302,74.992,246583.0,4.0
17700,Akira Yamaoka,First Love / Late Spring,0.209,0.875,2.0,-6.095,1.0,0.157,0.0138,1.21e-06,0.0999,0.282,155.258,346680.0,3.0
17701,Carpenters,I Want You,0.451,0.868,4.0,-5.642,1.0,0.0632,0.00023,4.75e-05,0.0409,0.243,146.97,403680.0,4.0
17702,Anri,Folie à Deux,0.424,0.786,7.0,-4.997,0.0,0.0473,0.391,0.000148,0.107,0.434,174.754,268800.0,4.0
17703,Junko Ohashi,In the Distant Travels,0.609,0.602,5.0,-9.452,0.0,0.0384,0.00014,0.00108,0.59,0.752,126.0,268571.0,4.0
17704,Kaoru Akimoto,I Want to Be with You,0.601,0.251,0.0,-17.626,1.0,0.0348,0.118,0.104,0.115,0.27,116.49,232307.0,4.0
17705,S. Kiyotaka & Omega Tribe,Moments,0.362,0.64,10.0,-11.07,1.0,0.0322,0.000197,0.26,0.0943,0.126,140.011,234791.0,4.0
17706,Acetantina,I Want to Be There,0.547,0.737,10.0,-8.642,1.0,0.0372,0.00279,7.08e-06,0.101,0.668,159.956,335250.0,4.0
17707,Goreshit,You Dance Like the June Sky,0.615,0.698,6.0,-7.842,0.0,0.0301,0.0046,0.155,0.187,0.678,141.042,291588.0,4.0
17708,Black Hill,Somewhere,0.895,0.109,0.0,-13.853,0.0,0.0996,0.534,0.549,0.106,0.546,134.067,118302.0,4.0
17709,B l o m s t,Happyface,0.461,0.022,5.0,-26.842,1.0,0.136,0.996,0.994,0.0636,0.906,122.49,60640.0,3.0
17710,Mitski,Sin Triangle,0.328,0.0358,4.0,-24.028,0.0,0.0577,0.994,0.996,0.104,0.167,80.164,62273.0,4.0
17711,Mitski,Stress Relief,0.35,0.257,4.0,-15.826,0.0,0.0284,0.781,0.275,0.16,0.124,139.919,126857.0,3.0
17712,STOMACH BOOK,"...And to Those I Love, Thanks for Sticking Around",0.351,0.0707,1.0,-22.369,1.0,0.0342,0.984,0.88,0.108,0.0385,160.065,108000.0,3.0
17713,Sadness,carousel. {i},0.365,0.172,9.0,-19.388,1.0,0.0336,0.608,0.93,0.305,0.0369,74.53,472696.0,3.0
17714,Sadness,Tom Sawyer,0.518,0.162,9.0,-16.803,0.0,0.0904,0.917,0.885,0.107,0.341,121.615,123000.0,4.0
17715,Sadness,Limelight,0.328,0.0758,4.0,-17.196,0.0,0.03,0.993,0.904,0.348,0.0371,98.29,283267.0,4.0
17716,Sadness,Fleeting Frozen Heart,0.0832,0.245,1.0,-14.042,1.0,0.0484,0.933,0.741,0.0944,0.0372,85.475,663021.0,3.0
17717,Sadness,A Year in Your Garden,0.437,0.00378,3.0,-37.033,1.0,0.0521,0.994,0.948,0.0807,0.0498,67.607,301714.0,5.0
17718,Sadness,Tiger,0.229,0.274,4.0,-19.52,0.0,0.0314,0.926,0.916,0.155,0.0398,159.173,197000.0,4.0
17719,ALASKALASKA,MEMORY,0.196,0.0548,2.0,-25.114,1.0,0.0428,0.976,0.922,0.115,0.0495,62.763,500000.0,3.0
17720,Sidney Gish,night is young,0.289,0.0834,4.0,-19.966,1.0,0.0395,0.963,0.832,0.113,0.0391,145.009,155819.0,3.0
17721,late night drive home,ラグトレイン,0.517,0.00328,0.0,-34.417,1.0,0.0504,0.994,0.967,0.33,0.0433,69.963,129266.0,4.0
17722,$uicideboy$,A Real Hero,0.201,0.0278,10.0,-33.659,0.0,0.0517,0.99,0.868,0.108,0.0318,63.8,400000.0,4.0
17723,bliss3three,Under Your Spell,0.151,0.148,6.0,-36.103,0.0,0.0704,0.917,0.862,0.11,0.0868,137.086,496000.0,4.0
17724,Rush,A-Punk,0.406,0.296,2.0,-17.628,1.0,0.0434,0.81,0.953,0.111,0.236,152.448,201547.0,3.0
17725,Rush,Can of Worms,0.475,0.172,8.0,-20.783,1.0,0.0459,0.984,0.821,0.142,0.177,132.413,161286.0,3.0
17726,Xxtarlit⚸,Blinding Lights,0.51,0.177,3.0,-17.838,1.0,0.0336,0.985,0.792,0.128,0.0718,93.049,135500.0,4.0
17727,Column,My Castle Town,0.139,0.072,7.0,-27.726,1.0,0.0683,0.918,0.767,0.168,0.0297,67.71,256580.0,4.0
17728,Das Kope,Hot Milk,0.384,0.194,9.0,-20.788,0.0,0.035,0.934,0.941,0.111,0.0736,152.071,255605.0,4.0
17729,SEATBELTS,Drift,0.369,0.0455,2.0,-25.509,1.0,0.0354,0.903,0.967,0.106,0.0729,146.121,170959.0,4.0
17730,yuragi,Mirror of the World,0.795,0.169,9.0,-18.729,1.0,0.0421,0.981,0.907,0.108,0.257,109.964,160653.0,4.0
17731,稲葉曇,Kyoumen No Nami,0.425,0.0231,10.0,-26.227,0.0,0.048,0.984,0.842,0.543,0.128,139.18,241202.0,5.0
17732,College & Electric Youth,Absolute Territory,0.218,0.00515,0.0,-25.534,1.0,0.0443,0.886,0.859,0.111,0.0244,60.57,141333.0,3.0
17733,Desire,All We Ever Wanted Was Everything,0.288,0.00397,3.0,-32.987,1.0,0.0472,0.988,0.888,0.101,0.0389,68.764,422243.0,4.0
17734,Vampire Weekend,Fly Me to the Moon,0.411,0.32,5.0,-14.443,1.0,0.0432,0.894,0.613,0.625,0.124,67.867,60067.0,3.0
17735,Gold Celeste,"Komm, süsser Tod",0.474,0.395,8.0,-7.535,1.0,0.0303,0.76,0.92,0.101,0.109,112.956,255360.0,4.0
17736,The Weeknd,"Fly Me to the Moon (∞ Climax Mix) [From ""Bayonetta""] - Cover Version",0.156,0.342,6.0,-26.199,1.0,0.0764,0.924,0.912,0.336,0.102,84.369,139494.0,5.0
17737,Toby Fox,im closing my eyes (feat. shiloh),0.335,0.146,0.0,-15.505,0.0,0.0382,0.988,0.107,0.11,0.0845,84.716,210787.0,4.0
17738,Snail's House,ゆめのはじまり,0.303,0.291,5.0,-12.932,1.0,0.0318,0.934,0.824,0.363,0.197,111.327,265253.0,3.0
17739,NAOKI,☆メニュータイプチェンジ☆,0.81,0.468,8.0,-11.52,0.0,0.0625,0.941,0.954,0.0791,0.385,140.044,92327.0,4.0
17740,NAOKI,Waterfall,0.356,0.14,7.0,-16.441,0.0,0.0322,0.901,0.979,0.129,0.123,104.344,234227.0,4.0
17741,Lisa Chikafuji,(forever?????????),0.556,0.0188,11.0,-26.715,1.0,0.602,0.996,0.98,0.117,0.129,171.468,104000.0,3.0
17742,Ken Ashcorp,A Quick One Before the Eternal Worm Devours Connecticut,0.268,0.153,0.0,-20.649,1.0,0.0434,0.927,0.933,0.192,0.235,144.332,119552.0,3.0
17743,Bauhaus,Home,0.539,0.621,3.0,-7.281,1.0,0.0259,0.834,0.922,0.256,0.696,106.14,114211.0,4.0
17744,Astrophysics,April,0.726,0.0122,2.0,-31.736,0.0,0.0791,0.994,0.908,0.0795,0.579,104.496,135061.0,3.0
17745,Astrophysics,Stone In Focus,0.393,0.104,1.0,-18.855,0.0,0.0546,0.994,0.967,0.103,0.14,79.645,264409.0,4.0
17746,Melody Sentai Harmonyranger,Ohm,0.157,0.0171,8.0,-24.759,1.0,0.0409,0.575,0.867,0.565,0.123,136.924,979997.0,5.0
17747,potsu,Aviva,0.451,0.308,2.0,-19.53,1.0,0.0626,0.958,0.943,0.0688,0.0399,102.012,129159.0,4.0
17748,Kikiyama,We Could Live Near the Beach,0.27,0.059,11.0,-15.189,0.0,0.0382,0.949,0.819,0.0896,0.0383,79.159,599547.0,4.0
17749,Kikiyama,Last Dance,0.634,0.167,8.0,-14.181,1.0,0.0551,0.935,0.865,0.132,0.0368,137.49,139500.0,5.0
17750,Toby Fox,Following the Clock to Sleep,0.229,0.08,5.0,-19.417,1.0,0.0507,0.991,0.939,0.0619,0.11,65.219,202106.0,4.0
17751,glass beach,Bitter Milk,0.589,0.178,4.0,-24.857,0.0,0.0387,0.932,0.905,0.0962,0.133,164.884,169818.0,3.0
17752,Have A Nice Life,Seraph I,0.563,0.403,5.0,-15.298,1.0,0.0584,0.975,0.9,0.0886,0.926,79.961,89609.0,4.0
17753,Toby Fox,Le Gentil & the Transit of Venus,0.243,0.01,6.0,-29.911,0.0,0.0463,0.972,0.912,0.0946,0.0296,85.623,325250.0,3.0
17754,Kanazu Tomoyuki,"7PM (From ""Animal Crossing: New Leaf"")",0.167,0.56,6.0,-8.728,0.0,0.0436,0.593,0.486,0.352,0.16,68.488,824000.0,4.0
17755,Benoît Pioulard,Ficus,0.101,0.0363,0.0,-27.5,1.0,0.0395,0.981,0.935,0.143,0.0384,83.778,187549.0,4.0
17756,ibi,Falling Asleep with a Book on Your Chest,0.417,0.0125,2.0,-24.977,0.0,0.0568,0.996,0.953,0.0881,0.0418,134.663,199382.0,3.0
17757,C418,Weymouth,0.506,0.156,0.0,-17.542,1.0,0.061,0.986,0.899,0.0753,0.0687,69.882,361500.0,4.0
17758,Flatsound,Winter (The Wind Can Be Still),0.215,0.0762,4.0,-16.196,0.0,0.0397,0.969,0.932,0.102,0.0349,120.826,469760.0,4.0
17759,No Vacation,Virgil,0.409,0.0423,0.0,-24.132,1.0,0.0389,0.272,0.964,0.0829,0.0377,69.895,224597.0,4.0
17760,Oberhofer,The Red Strings Club,0.273,0.319,7.0,-21.386,1.0,0.0359,0.5,0.966,0.404,0.0526,135.956,152213.0,4.0
17761,ibi,A Room With a Dim Light and Nothing Else,0.357,0.19,0.0,-14.424,1.0,0.0316,0.796,0.894,0.099,0.077,173.96,274707.0,4.0
17762,How to Disappear Completely,Some Sand,0.693,0.65,10.0,-12.003,0.0,0.0371,0.854,0.962,0.166,0.573,134.361,172192.0,4.0
17763,Rob Scallon,Lonely Boy with a Toy Ukulele,0.236,0.191,5.0,-14.869,1.0,0.0444,0.981,0.737,0.103,0.061,90.917,77787.0,4.0
17764,Moisés Nieto,(Spring) This Was Your Place,0.414,0.59,9.0,-10.315,1.0,0.0349,0.784,0.698,0.769,0.232,82.657,114651.0,4.0
17765,WMD,Voyager (By the Sea),0.124,0.0663,1.0,-24.632,1.0,0.0339,0.973,0.594,0.339,0.0385,67.44,149143.0,4.0
17766,Lullatone,不和リン,0.769,0.434,4.0,-13.533,0.0,0.0504,0.591,0.863,0.116,0.681,103.0,205049.0,4.0
17767,The Macrobats,Landscape With a Fairy,0.509,0.275,3.0,-16.883,0.0,0.0389,0.888,0.919,0.691,0.0877,140.203,338773.0,4.0
17768,ConcernedApe,blankets and donnie darko.,0.426,0.0544,8.0,-22.997,1.0,0.0446,0.954,0.84,0.108,0.0361,120.011,214639.0,4.0
17769,Tennyson,We Cry (feat. Mary Lattimore & Anna Waronker),0.714,0.311,2.0,-16.947,1.0,0.0957,0.933,0.63,0.0956,0.0462,146.791,162176.0,3.0
17770,fingerspit,Wren's Lullaby,0.619,0.00245,2.0,-33.965,1.0,0.159,0.994,0.965,0.112,0.578,134.591,337136.0,4.0
17771,Wishing,Va,0.791,0.602,1.0,-13.498,1.0,0.0389,0.325,0.844,0.0652,0.262,98.004,220408.0,4.0
17772,ibi,January,0.177,0.212,5.0,-20.973,0.0,0.0334,0.904,0.945,0.0855,0.0507,100.979,402809.0,3.0
17773,Tomppabeats,2:00 AM,0.259,0.347,0.0,-19.851,1.0,0.0563,0.986,0.785,0.19,0.236,135.381,136470.0,4.0
17774,Sunlight Ascending,Proof of Existence,0.364,0.255,9.0,-13.855,1.0,0.0382,0.878,0.887,0.23,0.126,98.27,259603.0,4.0
17775,Fleece,"Somewhere in the Distance, Somewhere Toward the Mountains",0.23,0.593,9.0,-8.433,1.0,0.0372,0.633,0.453,0.0829,0.111,104.507,379720.0,4.0
17776,Ichiko Aoba,Watching Old VHS Tapes While I Wait for You,0.374,0.168,4.0,-12.878,1.0,0.042,0.786,0.949,0.108,0.109,155.946,227736.0,4.0
17777,aspidistrafly,Last Days,0.427,0.187,9.0,-14.956,0.0,0.0331,0.845,0.936,0.117,0.0808,115.087,204159.0,4.0
17778,halberd,Flyaway,0.493,0.337,11.0,-15.256,1.0,0.0316,0.0364,0.759,0.137,0.0684,76.035,284240.0,4.0
17779,Joe Wong,Song on the Beach/Photograph,0.471,0.285,8.0,-19.819,1.0,0.0396,0.979,0.496,0.13,0.283,87.91,60004.0,5.0
17780,dandelion hands,Ghosts With Heartbeats,0.557,0.0438,2.0,-25.562,1.0,0.0403,0.949,0.923,0.0828,0.123,94.649,163436.0,4.0
17781,Ryan Roth,Fairy Fountain,0.518,0.44,5.0,-15.817,0.0,0.0359,0.872,0.929,0.11,0.115,160.121,251000.0,4.0
17782,Loving,"I Guess It Could Be Looked at as an Escape, or a Chance to Start Over",0.248,0.0181,2.0,-30.309,0.0,0.0439,0.99,0.911,0.0978,0.0646,174.483,244000.0,4.0
17783,daigoro789,100 Years of Choke 百年の窒息,0.0872,0.0137,2.0,-30.267,1.0,0.0482,0.96,0.856,0.0989,0.0371,69.123,295000.0,4.0
17784,Buzz Gravelle,A Chance to Rest,0.455,0.151,3.0,-21.173,1.0,0.0376,0.902,0.892,0.0874,0.0377,80.984,483133.0,3.0
17785,Flatsound,A Constant Repose,0.169,0.262,1.0,-11.11,1.0,0.0314,0.96,0.952,0.0819,0.0395,75.913,155145.0,4.0
17786,E66s,crystal valley,0.5,0.166,9.0,-18.771,1.0,0.0737,0.995,0.781,0.127,0.105,146.021,102595.0,4.0
17787,Yasushi Yoshida,The Egg,0.803,0.391,5.0,-13.044,0.0,0.0385,0.821,0.825,0.136,0.632,96.013,170312.0,4.0
17788,Arbour,Subwoofer Lullaby,0.439,0.0272,9.0,-32.28,1.0,0.0552,0.994,0.961,0.196,0.457,111.013,215876.0,4.0
17789,Delialah El-Atwi,Everywhere All At Once,0.214,0.0945,0.0,-23.57,0.0,0.0357,0.966,0.925,0.107,0.0575,137.446,447393.0,3.0
17790,Plastic Patina,Moon's Tears (Astral Observatory),0.486,0.0927,6.0,-22.202,1.0,0.0273,0.792,0.814,0.104,0.0868,87.231,319085.0,4.0
